id_cliente,fecha_compra,monto_compra,id_metodo_pago,id_canal,tiempo
509429,2021-08-14,21.164,0,2,926
509430,2021-08-13,20.174,0,2,907
509431,2021-09-05,20.983,2,1,547
509432,2021-02-12,66.233,1,4,673
509433,2021-09-30,50.566,1,0,834
509434,2021-04-01,48.468,2,1,840
509435,2021-07-08,44.806,1,0,801
509436,2021-09-05,29.109,1,0,1037
509437,2021-08-09,34.618,2,0,547
509438,2021-04-28,40.71,1,0,737
509439,2021-05-25,34.77,1,0,476
509440,2021-06-23,26.156,1,0,892
509441,2021-01-16,71.725,1,0,880
509442,2021-09-23,23.796,2,1,1363
509443,2021-02-06,27.543,1,0,965
509444,2021-06-17,67.564,2,0,840
509445,2021-08-28,54.771,2,0,826
509446,2021-01-30,19.768,1,0,723
509447,2021-12-30,13.054,0,0,803
509448,2021-05-18,21.357,2,3,770
509449,2021-01-06,42.256,1,1,406
509450,2021-08-29,34.175,1,0,815
509451,2021-07-23,41.728,1,0,798
509452,2021-08-22,45.347,2,0,1096
509453,2021-10-02,36.135,1,1,736
509454,2021-06-23,60.613,1,3,582
509455,2021-10-29,46.756,0,0,828
509456,2021-05-16,12.92,1,0,793
509457,2021-07-18,37.145,1,1,736
509458,2021-02-27,31.778,0,0,550
509459,2021-08-15,39.594,1,0,752
509460,2021-04-06,38.172,0,1,656
509461,2021-09-12,17.287,2,1,721
509462,2021-10-20,44.303,1,0,912
509463,2021-11-10,44.549,1,2,619
509464,2021-12-06,18.385,1,0,740
509465,2021-02-14,78.442,1,0,877
509466,2021-02-20,56.119,1,1,712
509467,2021-12-05,24.539,1,1,1230
509468,2021-05-20,21.774,1,1,805
509469,2021-01-10,40.273,1,1,536
509470,2021-04-15,37.838,2,1,609
509471,2021-11-02,42.628,1,3,551
509472,2021-05-10,51.907,1,1,611
509473,2021-01-29,46.938,1,0,877
509474,2021-09-21,23.312,0,2,541
509475,2021-03-13,31.217,2,0,720
509476,2021-05-09,44.995,1,2,946
509477,2021-01-02,29.889,0,0,686
509478,2021-08-08,54.114,1,0,901
509479,2021-06-12,63.911,2,1,457
509480,2021-11-13,24.585,1,1,693
509481,2021-05-03,34.45,1,0,621
509482,2021-03-16,31.288,2,0,834
509483,2021-03-02,28.336,1,2,554
509484,2021-03-15,16.71,2,4,1083
509485,2021-06-14,51.68,2,0,485
509486,2021-02-01,120.768,0,0,984
509487,2021-05-27,48.412,2,0,938
509488,2021-11-08,106.245,2,0,836
509489,2021-10-08,59.446,1,0,790
509490,2021-08-21,25.182,2,2,1074
509491,2021-11-22,51.786,0,0,1225
509492,2021-10-12,49.838,1,0,743
509493,2021-08-27,55.383,1,0,808
509494,2021-11-12,24.985,1,0,681
509495,2021-02-15,39.636,2,0,570
509496,2021-10-26,74.28,1,0,863
509497,2021-04-18,17.389,2,0,825
509498,2021-09-25,56.854,1,1,470
509499,2021-11-30,59.556,1,0,862
509500,2021-07-01,16.51,1,1,811
509501,2021-02-02,25.591,0,3,612
509502,2021-05-16,36.657,2,0,660
509503,2021-05-29,51.911,1,0,856
509504,2021-12-08,34.414,0,2,1030
509505,2021-12-11,31.691,1,0,852
509506,2021-07-27,37.359,1,0,920
509507,2021-12-13,41.695,2,2,590
509508,2021-06-09,34.199,1,1,685
509509,2021-05-31,67.029,0,3,829
509510,2021-11-02,35.539,1,0,535
509511,2021-09-01,48.851,1,0,817
509512,2021-07-10,22.398,1,0,869
509513,2021-06-16,39.153,0,0,773
509514,2021-09-15,27.861,1,0,837
509515,2021-10-03,28.718,1,0,790
509516,2021-06-29,70.036,1,0,668
509517,2021-01-12,26.024,2,0,568
509518,2021-02-07,27.78,1,0,764
509519,2021-02-22,18.244,1,0,1015
509520,2021-06-18,24.691,1,1,944
509521,2021-08-13,16.308,1,0,718
509522,2021-10-21,60.04,1,2,674
509523,2021-03-26,41.303,1,0,701
509524,2021-10-15,50.302,2,0,701
509525,2021-09-01,41.849,0,3,772
509526,2021-01-19,23.755,2,3,910
509527,2021-05-09,50.55,1,0,1187
509528,2021-04-21,32.092,2,0,631
509529,2021-11-20,44.534,1,2,857
509530,2021-12-03,10.24,0,0,878
509531,2021-10-27,19.43,2,0,721
509532,2021-07-12,30.97,1,0,595
509533,2021-06-29,40.168,1,0,830
509534,2021-04-24,17.391,1,2,1122
509535,2021-10-10,99.322,0,1,808
509536,2021-02-01,61.78,1,0,638
509537,2021-04-09,62.87,2,0,752
509538,2021-02-19,68.833,1,0,575
509539,2021-06-30,45.62,1,1,763
509540,2021-04-20,19.412,0,3,843
509541,2021-03-14,44.312,2,0,655
509542,2021-05-18,27.484,2,2,180
509543,2021-11-11,32.478,0,0,830
509544,2021-07-23,52.462,1,1,670
509545,2021-10-28,27.164,2,0,645
509546,2021-11-30,26.531,2,0,643
509547,2021-11-26,53.936,1,0,852
509548,2021-05-09,23.728,1,2,667
509549,2021-11-17,31.365,0,0,947
509550,2021-11-28,33.7,1,0,951
509551,2021-12-17,45.414,2,3,671
509552,2021-05-09,47.025,0,2,646
509553,2021-03-25,30.089,1,0,803
509554,2021-08-02,16.485,2,0,754
509555,2021-12-07,61.004,2,2,425
509556,2021-11-25,14.991,0,0,1125
509557,2021-07-28,48.576,1,0,909
509558,2021-02-24,34.265,1,0,697
509559,2021-06-04,39.373,2,0,435
509560,2021-09-18,41.018,0,1,728
509561,2021-07-24,31.744,0,2,634
509562,2021-05-07,34.72,2,0,769
509563,2021-05-06,40.665,1,4,321
509564,2021-01-22,47.948,1,1,675
509565,2021-04-16,12.199,1,1,686
509566,2021-09-02,33.931,1,0,745
509567,2021-03-30,50.164,1,0,737
509568,2021-12-29,26.57,0,1,769
509569,2021-01-31,51.399,1,1,1034
509570,2021-08-03,55.411,0,0,687
509571,2021-07-01,42.479,0,0,616
509572,2021-11-01,37.008,1,0,469
509573,2021-11-21,19.008,2,0,688
509574,2021-07-18,34.571,1,0,528
509575,2021-08-19,45.1,2,0,953
509576,2021-09-13,28.752,2,0,763
509577,2021-07-10,34.197,1,2,909
509578,2021-03-09,44.625,0,2,1004
509579,2021-06-06,42.309,2,0,624
509580,2021-03-30,44.463,1,0,717
509581,2021-06-19,18.513,1,0,1020
509582,2021-08-13,43.605,1,0,814
509583,2021-03-18,19.865,2,2,834
509584,2021-04-02,31.01,2,0,966
509585,2021-10-28,82.082,0,2,901
509586,2021-05-18,51.314,1,0,854
509587,2021-03-14,40.542,1,4,961
509588,2021-09-18,23.537,2,2,728
509589,2021-09-19,73.612,1,1,853
509590,2021-10-29,39.044,0,3,688
509591,2021-10-05,11.97,1,0,964
509592,2021-12-29,25.777,1,0,654
509593,2021-07-29,39.588,1,0,477
509594,2021-04-15,30.99,0,2,858
509595,2021-11-11,63.22,1,2,556
509596,2021-04-07,20.995,1,0,579
509597,2021-04-17,47.105,1,1,988
509598,2021-10-30,26.383,2,0,954
509599,2021-11-18,37.572,0,0,718
509600,2021-05-04,26.48,2,1,212
509601,2021-09-24,41.66,1,0,876
509602,2021-12-03,69.042,2,0,899
509603,2021-10-19,16.848,0,2,833
509604,2021-01-02,88.394,1,0,865
509605,2021-08-31,192.689,1,0,747
509606,2021-03-04,33.46,0,0,706
509607,2021-11-05,65.669,1,0,581
509608,2021-01-25,57.551,1,1,634
509609,2021-12-29,48.493,1,2,798
509610,2021-03-06,25.592,1,0,841
509611,2021-06-03,21.293,0,2,882
509612,2021-03-27,27.664,1,2,487
509613,2021-10-25,28.321,1,2,441
509614,2021-05-24,20.52,1,1,692
509615,2021-09-29,24.556,1,0,596
509616,2021-01-25,55.573,1,2,773
509617,2021-06-15,70.134,1,0,544
509618,2021-11-29,23.961,0,0,992
509619,2021-12-05,104.972,0,0,632
509620,2021-03-18,18.346,2,0,1067
509621,2021-05-24,20.533,1,0,874
509622,2021-05-30,16.103,2,3,530
509623,2021-07-26,18.174,2,0,1157
509624,2021-07-16,60.246,0,0,828
509625,2021-02-08,27.341,1,3,750
509626,2021-10-06,34.266,1,0,768
509627,2021-03-24,29.709,2,0,864
509628,2021-04-25,22.068,2,2,835
509629,2021-11-03,15.664,0,3,564
509630,2021-09-09,14.894,1,1,722
509631,2021-05-25,30.459,1,0,801
509632,2021-11-30,49.448,1,0,885
509633,2021-05-24,24.691,0,2,848
509634,2021-07-26,11.52,2,3,750
509635,2021-03-31,49.81,1,0,681
509636,2021-03-08,49.262,1,2,632
509637,2021-06-29,16.797,2,1,546
509638,2021-07-25,18.99,1,0,887
509639,2021-10-22,46.232,1,0,669
509640,2021-05-23,12.924,1,0,745
509641,2021-11-23,16.997,1,3,763
509642,2021-08-10,71.916,2,0,781
509643,2021-01-26,24.863,1,1,759
509644,2021-09-27,33.183,2,0,617
509645,2021-07-29,18.762,1,2,788
509646,2021-05-23,54.633,1,0,724
509647,2021-06-20,37.544,1,3,704
509648,2021-04-21,56.816,0,0,988
509649,2021-08-13,23.86,1,2,831
509650,2021-07-26,23.384,1,1,657
509651,2021-06-13,30.732,0,0,753
509652,2021-04-15,21.472,1,3,1008
509653,2021-05-26,25.625,2,0,725
509654,2021-07-01,21.403,1,3,727
509655,2021-06-22,20.532,1,0,900
509656,2021-04-23,46.792,1,1,799
509657,2021-08-01,39.71,0,3,653
509658,2021-03-24,19.948,1,3,586
509659,2021-07-02,86.49,1,0,778
509660,2021-02-14,27.614,1,0,898
509661,2021-06-22,46.271,1,2,978
509662,2021-10-14,9.932,1,0,516
509663,2021-10-26,27.476,1,3,1037
509664,2021-09-11,14.345,1,0,728
509665,2021-09-30,25.365,2,0,946
509666,2021-01-25,38.111,0,2,607
509667,2021-05-05,36.914,0,0,490
509668,2021-08-27,22.895,0,0,544
509669,2021-10-20,32.978,1,0,720
509670,2021-08-01,38.191,1,4,804
509671,2021-11-08,25.485,2,1,766
509672,2021-04-10,43.837,1,4,665
509673,2021-02-26,35.441,1,0,981
509674,2021-02-01,25.344,1,0,780
509675,2021-08-01,73.621,1,0,830
509676,2021-08-31,32.806,0,0,1340
509677,2021-04-15,20.557,1,0,779
509678,2021-10-14,60.404,2,0,655
509679,2021-09-27,42.856,1,0,867
509680,2021-05-12,13.625,1,1,892
509681,2021-03-29,13.279,2,0,834
509682,2021-09-28,41.287,2,0,808
509683,2021-09-03,23.542,1,0,1047
509684,2021-03-04,37.075,1,0,1024
509685,2021-04-04,30.247,2,2,719
509686,2021-06-27,41.421,1,2,624
509687,2021-07-06,45.875,1,2,817
509688,2021-03-02,16.395,1,0,663
509689,2021-12-13,20.558,1,0,939
509690,2021-05-22,66.31,0,2,816
509691,2021-05-20,38.254,0,3,1201
509692,2021-01-23,44.242,1,0,1045
509693,2021-11-16,94.776,1,0,586
509694,2021-03-27,55.754,1,2,647
509695,2021-12-27,34.136,1,4,365
509696,2021-07-01,19.511,1,0,395
509697,2021-11-16,57.027,1,0,800
509698,2021-03-07,59.547,0,2,525
509699,2021-03-02,42.18,1,1,1055
509700,2021-10-20,80.698,1,0,988
509701,2021-10-27,39.753,1,0,731
509702,2021-07-18,36.77,2,1,701
509703,2021-01-12,61.279,1,1,1027
509704,2021-12-11,42.849,1,2,1049
509705,2021-05-24,46.869,2,0,612
509706,2021-12-08,13.298,1,0,589
509707,2021-11-14,39.864,1,1,706
509708,2021-11-07,27.946,1,0,858
509709,2021-09-09,30.788,2,0,688
509710,2021-09-03,36.782,1,0,861
509711,2021-07-14,29.768,2,0,1131
509712,2021-01-10,48.777,0,2,487
509713,2021-05-22,19.277,2,0,700
509714,2021-09-24,15.16,1,2,490
509715,2021-10-24,33.319,0,1,609
509716,2021-07-24,60.471,1,0,727
509717,2021-09-16,26.722,0,3,589
509718,2021-01-08,31.898,0,0,874
509719,2021-06-20,30.032,1,2,767
509720,2021-07-05,125.67,1,0,834
509721,2021-11-22,53.376,1,4,655
509722,2021-04-24,29.472,2,0,741
509723,2021-03-25,32.468,1,1,697
509724,2021-05-09,24.52,1,0,735
509725,2021-03-04,80.804,1,0,855
509726,2021-07-23,17.491,1,0,434
509727,2021-08-23,22.496,0,0,832
509728,2021-10-20,52.105,1,0,624
509729,2021-12-21,75.17,2,0,719
509730,2021-01-27,35.378,2,1,479
509731,2021-04-01,30.875,0,0,715
509732,2021-04-20,35.545,1,0,830
509733,2021-04-02,35.091,0,3,802
509734,2021-10-29,108.461,1,1,546
509735,2021-02-20,42.589,0,0,854
509736,2021-01-11,28.975,2,0,985
509737,2021-11-11,43.11,1,0,691
509738,2021-12-17,54.4,1,1,760
509739,2021-03-24,23.068,2,2,368
509740,2021-05-02,38.037,0,1,599
509741,2021-07-03,35.369,1,4,759
509742,2021-07-11,21.268,0,1,932
509743,2021-12-28,29.782,1,4,602
509744,2021-05-28,28.728,1,1,1240
509745,2021-01-05,28.534,2,1,817
509746,2021-06-04,82.862,1,1,531
509747,2021-07-23,34.6,0,2,972
509748,2021-07-08,40.918,0,0,554
509749,2021-07-06,47.03,1,0,839
509750,2021-12-03,32.278,0,0,613
509751,2021-10-22,28.653,2,0,536
509752,2021-04-02,66.386,1,3,893
509753,2021-05-10,72.147,2,1,713
509754,2021-09-01,54.218,0,0,1091
509755,2021-05-30,33.296,1,0,597
509756,2021-06-06,42.215,2,0,499
509757,2021-03-03,23.18,1,2,654
509758,2021-04-03,36.563,1,3,1240
509759,2021-09-28,20.608,0,0,930
509760,2021-11-04,47.598,1,0,880
509761,2021-10-14,71.197,1,3,826
509762,2021-04-23,22.132,1,1,673
509763,2021-02-19,87.081,2,2,1231
509764,2021-02-28,56.53,1,0,862
509765,2021-05-24,24.663,0,0,846
509766,2021-07-08,41.254,1,1,937
509767,2021-11-22,69.944,1,0,551
509768,2021-11-25,59.902,1,2,582
509769,2021-01-01,59.078,0,2,696
509770,2021-09-16,34.195,1,0,958
509771,2021-04-20,27.346,1,0,546
509772,2021-03-14,34.269,1,2,728
509773,2021-07-22,36.765,2,3,682
509774,2021-01-13,32.727,2,0,497
509775,2021-05-02,31.035,1,2,648
509776,2021-07-21,21.112,2,0,878
509777,2021-04-10,46.768,2,3,453
509778,2021-08-05,25.973,1,1,1014
509779,2021-06-17,50.286,1,0,864
509780,2021-10-19,31.199,0,1,822
509781,2021-03-08,34.184,1,1,761
509782,2021-01-21,21.005,1,1,563
509783,2021-07-13,41.92,1,0,663
509784,2021-04-04,32.468,1,1,825
509785,2021-09-15,20.995,1,2,623
509786,2021-02-04,29.993,1,0,814
509787,2021-07-29,25.776,2,0,618
509788,2021-12-28,16.705,0,3,801
509789,2021-02-03,47.623,1,1,855
509790,2021-04-21,19.834,1,0,487
509791,2021-11-05,41.644,1,3,732
509792,2021-07-14,109.652,0,0,506
509793,2021-03-05,26.106,2,2,405
509794,2021-03-19,51.484,1,0,673
509795,2021-10-07,34.434,2,0,1283
509796,2021-11-11,39.152,1,4,850
509797,2021-05-12,15.456,2,2,991
509798,2021-06-22,39.966,1,0,890
509799,2021-10-13,35.587,2,3,757
509800,2021-03-06,100.456,1,3,881
509801,2021-03-17,13.675,1,2,625
509802,2021-10-10,28.158,1,0,865
509803,2021-03-10,52.882,0,0,992
509804,2021-10-09,59.297,1,2,866
509805,2021-07-01,33.075,1,3,944
509806,2021-12-28,63.681,1,0,813
509807,2021-01-13,42.202,0,0,1085
509808,2021-12-12,37.205,1,0,743
509809,2021-03-24,15.251,1,0,1161
509810,2021-01-13,46.447,2,1,863
509811,2021-09-22,65.798,0,0,711
509812,2021-07-14,22.86,1,1,548
509813,2021-11-02,29.267,1,1,615
509814,2021-02-09,18.501,1,0,607
509815,2021-01-30,49.099,2,3,704
509816,2021-07-27,32.529,0,0,551
509817,2021-11-18,51.927,2,0,1013
509818,2021-05-29,33.806,1,0,800
509819,2021-10-19,31.833,1,0,793
509820,2021-11-27,40.18,1,0,570
509821,2021-11-14,42.496,2,3,582
509822,2021-07-05,35.36,0,0,380
509823,2021-09-12,42.378,1,0,1071
509824,2021-07-11,77.947,2,2,485
509825,2021-09-04,52.646,2,3,478
509826,2021-07-26,77.133,2,0,1034
509827,2021-07-11,21.28,0,0,850
509828,2021-06-09,24.903,2,0,802
509829,2021-08-27,59.382,2,0,841
509830,2021-10-02,22.202,2,0,952
509831,2021-12-02,75.62,1,1,778
509832,2021-08-12,26.43,1,0,502
509833,2021-02-06,31.155,1,0,912
509834,2021-08-03,27.564,1,2,816
509835,2021-04-26,35.193,1,0,991
509836,2021-01-10,76.019,0,0,555
509837,2021-01-27,62.074,1,2,609
509838,2021-08-04,84.453,1,0,851
509839,2021-12-11,97.725,1,0,610
509840,2021-07-04,27.74,1,0,356
509841,2021-06-12,22.643,1,1,796
509842,2021-02-02,44.899,1,1,921
509843,2021-09-04,38.501,1,0,757
509844,2021-01-21,18.039,0,0,879
509845,2021-11-04,59.534,1,0,853
509846,2021-10-25,21.911,0,0,782
509847,2021-12-28,28.536,1,2,764
509848,2021-04-14,59.039,0,4,953
509849,2021-03-01,43.335,1,0,606
509850,2021-04-20,37.288,0,0,919
509851,2021-10-19,39.402,1,2,527
509852,2021-03-21,55.261,0,0,637
509853,2021-11-20,25.352,1,0,995
509854,2021-02-26,40.532,1,3,502
509855,2021-01-18,34.934,2,0,737
509856,2021-03-22,42.655,1,0,1205
509857,2021-10-03,60.701,1,0,965
509858,2021-08-08,40.63,1,1,627
509859,2021-05-10,69.794,1,1,658
509860,2021-08-28,28.013,1,0,749
509861,2021-08-25,34.244,1,1,996
509862,2021-07-22,16.767,0,0,600
509863,2021-07-07,22.016,1,3,529
509864,2021-02-07,29.579,1,0,908
509865,2021-04-05,43.323,1,0,477
509866,2021-07-12,28.507,1,1,596
509867,2021-02-19,21.185,2,0,765
509868,2021-06-23,48.904,1,1,754
509869,2021-02-12,17.033,1,0,534
509870,2021-10-15,16.91,1,0,844
509871,2021-02-07,24.207,1,0,880
509872,2021-02-03,41.812,2,0,661
509873,2021-08-21,23.647,0,0,1079
509874,2021-03-22,42.711,0,0,841
509875,2021-05-09,46.596,1,0,599
509876,2021-04-25,40.283,1,2,1032
509877,2021-03-21,91.705,1,1,666
509878,2021-10-06,35.792,1,0,812
509879,2021-09-10,68.441,2,0,692
509880,2021-03-29,46.356,2,0,892
509881,2021-09-08,29.338,1,0,693
509882,2021-09-18,25.075,0,0,704
509883,2021-07-16,35.766,1,0,751
509884,2021-07-31,22.631,1,4,620
509885,2021-12-08,32.051,0,2,933
509886,2021-06-15,32.773,1,0,554
509887,2021-05-21,61.311,2,0,773
509888,2021-07-16,25.429,1,0,796
509889,2021-11-02,50.438,2,0,758
509890,2021-09-16,23.281,1,0,954
509891,2021-01-28,61.316,1,0,509
509892,2021-06-17,69.187,0,0,882
509893,2021-09-28,24.816,1,0,556
509894,2021-03-23,38.089,1,1,668
509895,2021-12-27,132.822,2,0,537
509896,2021-10-22,24.348,0,3,660
509897,2021-11-06,18.739,1,0,676
509898,2021-01-30,38.751,1,0,1075
509899,2021-07-31,21.667,1,0,823
509900,2021-07-12,41.401,2,0,859
509901,2021-08-17,51.49,1,0,581
509902,2021-11-07,22.081,0,0,913
509903,2021-05-09,18.053,1,0,1075
509904,2021-07-14,57.187,1,0,937
509905,2021-09-06,76.369,1,0,544
509906,2021-10-02,29.57,1,1,676
509907,2021-10-09,74.611,1,1,780
509908,2021-05-03,75.083,1,1,656
509909,2021-12-31,46.793,0,3,1176
509910,2021-01-04,39.14,0,0,693
509911,2021-06-29,46.084,0,3,712
509912,2021-08-11,51.68,2,0,672
509913,2021-01-23,12.745,2,0,822
509914,2021-06-14,33.864,1,1,1009
509915,2021-08-06,19.421,1,0,801
509916,2021-08-10,25.07,0,0,741
509917,2021-02-13,40.44,1,0,587
509918,2021-04-12,39.649,1,0,998
509919,2021-03-31,36.592,1,0,754
509920,2021-08-22,33.324,0,2,706
509921,2021-05-01,30.572,1,0,359
509922,2021-07-28,34.801,1,0,757
509923,2021-09-24,67.179,0,0,708
509924,2021-10-19,46.803,1,3,391
509925,2021-03-09,22.946,0,3,898
509926,2021-11-26,29.264,1,1,664
509927,2021-03-02,47.652,1,0,1121
509928,2021-01-08,31.941,1,0,1035
509929,2021-01-17,45.418,1,0,650
509930,2021-03-15,40.565,2,2,986
509931,2021-11-15,38.483,2,0,1070
509932,2021-03-17,60.887,1,2,639
509933,2021-09-11,43.196,1,0,594
509934,2021-06-02,84.411,1,2,352
509935,2021-01-15,25.993,1,0,848
509936,2021-06-12,23.179,1,0,605
509937,2021-01-11,43.122,1,0,854
509938,2021-06-23,33.378,0,1,658
509939,2021-07-23,36.049,0,3,580
509940,2021-07-10,41.136,1,0,679
509941,2021-04-14,18.992,2,3,486
509942,2021-10-07,13.13,1,0,679
509943,2021-08-06,48.414,1,0,647
509944,2021-04-03,18.907,1,0,777
509945,2021-06-08,27.825,1,0,799
509946,2021-02-09,31.722,1,2,547
509947,2021-12-04,34.729,1,0,978
509948,2021-10-02,49.767,1,0,751
509949,2021-04-16,47.229,2,0,1050
509950,2021-09-04,37.757,1,1,803
509951,2021-09-05,43.856,0,3,732
509952,2021-08-11,20.514,0,2,652
509953,2021-01-20,29.171,1,0,891
509954,2021-11-17,199.349,2,0,786
509955,2021-12-15,37.485,1,0,935
509956,2021-12-22,50.444,2,3,1009
509957,2021-12-24,21.5,1,0,649
509958,2021-12-06,44.887,2,3,830
509959,2021-09-27,30.598,1,2,845
509960,2021-01-21,28.097,2,1,842
509961,2021-06-19,71.9,0,2,662
509962,2021-03-31,70.032,2,0,706
509963,2021-03-22,32.833,1,0,675
509964,2021-10-31,45.605,1,0,671
509965,2021-10-24,28.049,0,0,629
509966,2021-07-10,22.011,1,1,741
509967,2021-09-26,41.048,2,0,644
509968,2021-02-17,36.071,1,3,798
509969,2021-03-23,54.527,2,3,730
509970,2021-11-11,45.817,1,0,810
509971,2021-06-14,21.356,1,0,731
509972,2021-07-19,13.983,1,0,792
509973,2021-06-18,33.721,1,0,735
509974,2021-03-15,20.101,0,1,900
509975,2021-10-29,34.199,0,1,680
509976,2021-10-04,45.17,1,1,828
509977,2021-09-07,41.976,1,0,545
509978,2021-05-09,29.034,0,2,868
509979,2021-08-23,43.192,1,1,659
509980,2021-12-14,62.85,1,4,546
509981,2021-08-26,41.435,1,2,535
509982,2021-06-30,43.741,1,1,541
509983,2021-04-09,28.537,0,0,693
509984,2021-07-10,37.298,2,2,1010
509985,2021-05-16,66.774,1,0,664
509986,2021-08-12,34.454,1,0,382
509987,2021-01-17,31.065,2,0,846
509988,2021-03-11,58.264,1,0,579
509989,2021-10-15,31.382,1,0,927
509990,2021-05-19,47.936,2,0,704
509991,2021-06-08,38.427,2,2,691
509992,2021-07-18,43.674,0,1,976
509993,2021-06-09,51.994,2,3,831
509994,2021-10-04,62.162,2,2,516
509995,2021-03-31,57.604,0,0,582
509996,2021-10-04,62.7,1,2,419
509997,2021-03-18,37.684,1,1,1229
509998,2021-05-16,20.805,2,0,625
509999,2021-08-03,39.947,1,4,921
510000,2021-11-20,130.433,1,3,624
510001,2021-03-26,34.323,0,0,586
510002,2021-08-03,16.72,1,2,744
510003,2021-01-24,122.347,1,0,721
510004,2021-01-28,46.858,0,3,864
510005,2021-10-08,23.915,2,1,907
510006,2021-09-20,21.263,1,0,674
510007,2021-05-18,37.669,1,2,481
510008,2021-08-16,57.605,2,0,565
510009,2021-05-19,55.67,1,0,369
510010,2021-04-12,50.417,0,2,691
510011,2021-06-07,18.075,2,2,738
510012,2021-04-24,21.262,0,0,574
510013,2021-10-25,36.643,2,1,533
510014,2021-05-31,60.126,1,0,777
510015,2021-04-28,29.709,0,0,666
510016,2021-07-15,13.529,1,1,722
510017,2021-10-04,52.885,0,0,714
510018,2021-04-10,10.674,1,0,825
510019,2021-12-09,27.927,2,3,618
510020,2021-06-19,50.301,1,2,652
510021,2021-08-30,53.161,1,1,421
510022,2021-12-16,17.433,0,1,751
510023,2021-06-07,52.47,1,3,736
510024,2021-03-14,67.07,1,2,708
510025,2021-09-30,46.063,2,0,1124
510026,2021-01-03,33.317,1,0,809
510027,2021-06-17,44.529,1,0,752
510028,2021-12-24,26.681,1,0,870
510029,2021-06-01,60.331,0,0,1160
510030,2021-09-07,75.112,1,1,805
510031,2021-07-11,29.195,1,2,340
510032,2021-03-20,57.285,2,3,798
510033,2021-04-26,58.764,2,0,622
510034,2021-07-11,35.296,1,0,434
510035,2021-02-08,14.08,1,0,1086
510036,2021-06-01,38.551,1,0,1047
510037,2021-06-01,10.391,2,0,617
510038,2021-11-01,74.582,1,4,548
510039,2021-02-15,48.715,0,0,809
510040,2021-11-04,29.893,0,2,581
510041,2021-05-30,65.702,1,0,756
510042,2021-08-26,20.111,1,0,652
510043,2021-07-23,60.104,0,3,648
510044,2021-04-20,36.658,0,3,467
510045,2021-12-06,38.098,1,0,929
510046,2021-03-23,28.753,1,3,937
510047,2021-01-14,32.121,2,0,762
510048,2021-10-01,51.498,1,2,733
510049,2021-08-15,23.37,2,0,893
510050,2021-11-22,20.153,0,0,780
510051,2021-06-17,58.416,1,1,1071
510052,2021-01-07,50.676,1,2,503
510053,2021-01-08,22.352,2,2,895
510054,2021-06-08,36.829,1,0,759
510055,2021-04-02,36.149,1,2,538
510056,2021-12-03,29.371,2,0,1184
510057,2021-02-13,36.732,1,0,1209
510058,2021-11-18,34.578,2,0,743
510059,2021-03-21,52.589,2,0,860
510060,2021-02-13,42.292,2,0,695
510061,2021-04-11,27.455,1,1,704
510062,2021-02-22,27.166,1,0,576
510063,2021-05-27,44.766,1,1,530
510064,2021-05-01,17.096,1,0,1112
510065,2021-07-13,21.508,1,1,753
510066,2021-07-16,32.221,0,0,789
510067,2021-01-01,33.976,2,0,634
510068,2021-02-15,57.418,2,1,794
510069,2021-03-01,17.067,2,3,449
510070,2021-03-13,29.492,0,4,571
510071,2021-02-04,35.931,0,0,564
510072,2021-04-25,27.894,1,3,953
510073,2021-07-20,24.239,1,1,463
510074,2021-04-23,25.503,1,3,508
510075,2021-05-01,40.391,1,0,411
510076,2021-06-21,31.893,1,0,620
510077,2021-07-20,29.532,1,0,697
510078,2021-05-01,20.791,0,2,916
510079,2021-03-22,93.057,1,0,740
510080,2021-05-30,37.378,2,0,706
510081,2021-01-09,72.589,1,1,814
510082,2021-06-29,30.818,1,3,640
510083,2021-12-10,38.844,0,1,1194
510084,2021-05-26,46.224,1,1,654
510085,2021-02-09,31.485,1,0,854
510086,2021-09-16,36.927,1,3,869
510087,2021-02-16,38.938,1,0,668
510088,2021-03-12,30.17,0,0,810
510089,2021-02-23,31.788,1,0,690
510090,2021-11-19,57.421,0,0,829
510091,2021-12-25,23.074,1,1,778
510092,2021-07-27,74.364,0,1,735
510093,2021-08-14,45.536,1,0,572
510094,2021-08-24,30.769,0,0,1115
510095,2021-08-11,61.741,1,0,886
510096,2021-07-18,48.648,2,0,494
510097,2021-12-27,40.652,1,3,644
510098,2021-09-25,35.196,2,1,478
510099,2021-02-02,16.897,0,0,917
510100,2021-05-24,30.266,1,0,776
510101,2021-12-22,35.625,1,2,741
510102,2021-05-28,40.839,1,2,588
510103,2021-03-16,34.485,1,3,663
510104,2021-11-13,46.24,1,0,922
510105,2021-08-16,30.78,1,0,970
510106,2021-07-25,44.748,1,0,932
510107,2021-06-03,91.725,0,2,461
510108,2021-02-15,39.207,1,0,746
510109,2021-05-21,34.053,1,1,806
510110,2021-06-09,35.223,1,0,648
510111,2021-12-06,47.434,1,2,441
510112,2021-04-23,40.529,2,0,548
510113,2021-02-24,49.576,1,2,1010
510114,2021-06-06,53.462,1,0,566
510115,2021-12-30,73.593,0,2,749
510116,2021-06-26,43.54,1,0,752
510117,2021-05-19,37.892,1,1,732
510118,2021-09-01,47.752,0,2,682
510119,2021-08-25,35.418,1,0,922
510120,2021-04-20,41.703,2,0,786
510121,2021-12-20,73.245,2,0,667
510122,2021-08-05,28.721,1,0,789
